user_id,name,gender,age,city,region,registration_date,primary_app,preferred_device,credit_score,monthly_income_uzs,identity_verified,historical_tx_count
U008403,Dilnoza Mirzayev,F,61,Fergana,Fergana,2023-08-20,TBC Uzbekistan,Android,759,3479096,1,710
U008404,Ravshan Umarov,M,63,Qarshi,Qashqadaryo,2019-07-17,Payme,Android,617,1221445,1,589
U008405,Ibrohim Qodirov,M,23,Namangan,Namangan,2019-10-18,Hamkorbank,Android,630,5478708,1,589
U008406,Maftuna Xasanov,F,23,Fergana,Fergana,2021-01-20,Uzum Bank,iOS,515,6666347,1,253
U008407,Kamol Rahimov,M,51,Termez,Surxondaryo,2021-08-11,Payme,iOS,600,10572135,0,184
U008408,Ozoda Boymurodov,F,19,Termez,Surxondaryo,2022-12-01,Anorbank,Android,499,1118979,1,255
U008409,Nodira Yusupov,F,58,Fergana,Fergana,2019-08-10,Click,Web,647,800000,1,597
U008410,Doniyor Qodirov,M,67,Namangan,Namangan,2019-07-21,Anorbank,Web,572,5135683,1,168
U008411,Lola Rahimov,F,58,Fergana,Fergana,2022-12-23,Uzum Bank,Web,545,2442859,1,643
U008412,Ulugbek Sobirov,M,30,Fergana,Fergana,2021-09-29,Click,iOS,554,1484025,1,283
U008413,Gulnora Qodirov,F,28,Guliston,Sirdaryo,2021-01-22,Anorbank,iOS,725,3733259,1,143
U008414,Bobur Nazarov,M,54,Andijan,Andijan,2020-02-10,Kapitalbank Mobile,iOS,570,2672948,0,316
U008415,Ravshan Mirzayev,M,21,Namangan,Namangan,2022-06-23,Anorbank,Android,426,1627506,1,729
U008416,Gulnora Toshmatov,F,47,Termez,Surxondaryo,2023-01-04,Kapitalbank Mobile,iOS,590,3330380,1,242
U008417,Doniyor Davlatov,M,42,Qarshi,Qashqadaryo,2019-02-25,Payme,iOS,608,4916831,1,217
U008418,Ibrohim Toshmatov,M,58,Nukus,Karakalpakstan,2019-04-09,Kapitalbank Mobile,iOS,532,3887322,1,579
U008419,Sherzod Xoliqov,M,28,Tashkent,Tashkent City,2022-11-20,Payme,iOS,543,3905039,1,757
U008420,Nozima Ergashev,F,59,Termez,Surxondaryo,2023-06-01,Ipak Yo'li,Android,422,4566825,1,181
U008421,Behruz Umarov,M,55,Termez,Surxondaryo,2020-02-23,Anorbank,iOS,561,1268624,1,399
U008422,Jasur Ergashev,M,30,Guliston,Sirdaryo,2022-07-12,TBC Uzbekistan,Android,404,3393917,1,628
U008423,Sardor Davlatov,M,37,Fergana,Fergana,2023-03-19,Click,Web,519,4041994,1,103
U008424,Sitora Ergashev,F,21,Fergana,Fergana,2019-07-26,Anorbank,USSD,469,2789880,1,171
U008425,Ulugbek Mirzayev,M,42,Bukhara,Bukhara,2019-12-06,Kapitalbank Mobile,iOS,667,2127832,1,565
U008426,Dilshod Sobirov,M,32,Nukus,Karakalpakstan,2019-08-26,Ipak Yo'li,Android,735,2236820,1,229
U008427,Ozoda Boymurodov,F,24,Tashkent,Tashkent City,2022-12-12,Uzum Bank,Android,412,2935065,1,453
U008428,Timur Xoliqov,M,48,Fergana,Fergana,2022-11-08,Kapitalbank Mobile,Web,549,6058079,0,377
U008429,Shahnoza Sobirov,F,48,Termez,Surxondaryo,2019-09-02,Uzum Bank,Android,512,8750371,1,610
U008430,Nodir Nazarov,M,22,Urgench,Xorazm,2019-11-15,Uzum Bank,Web,605,7743342,0,387
U008431,Mahliyo Ergashev,F,28,Qarshi,Qashqadaryo,2022-04-25,Payme,Android,561,1372067,1,239
U008432,Ibrohim Boymurodov,M,22,Urgench,Xorazm,2023-06-26,Click,Web,503,1992069,1,230
U008433,Mohira Karimov,F,54,Qarshi,Qashqadaryo,2022-11-23,Payme,Android,561,5192632,1,45
U008434,Nasiba Nazarov,F,36,Urgench,Xorazm,2019-11-02,Uzum Bank,iOS,524,7638469,1,95
U008435,Kamol Xoliqov,M,21,Nukus,Karakalpakstan,2020-12-05,Ipak Yo'li,Android,740,1959473,1,137
U008436,Jasur Davlatov,M,28,Qarshi,Qashqadaryo,2019-05-02,Ipak Yo'li,USSD,454,3906830,1,699
U008437,Kamol Sobirov,M,70,Qarshi,Qashqadaryo,2020-03-21,Kapitalbank Mobile,iOS,580,1774728,1,381
U008438,Doniyor Toshmatov,M,31,Fergana,Fergana,2021-10-25,Payme,iOS,611,4131565,1,779
U008439,Kamola Davlatov,F,54,Fergana,Fergana,2020-09-20,Ipak Yo'li,Android,602,2379031,1,36
U008440,Bobur Ahmedov,M,43,Urgench,Xorazm,2022-01-12,Payme,iOS,514,3906009,1,791
U008441,Nozima Nazarov,F,27,Bukhara,Bukhara,2020-06-25,Ipak Yo'li,Android,714,1691610,1,527
U008442,Doniyor Yusupov,M,34,Namangan,Namangan,2021-10-25,Click,Android,300,1313160,1,396
U008443,Nilufar Salimov,F,18,Fergana,Fergana,2022-03-01,Hamkorbank,Android,418,22459910,1,403
U008444,Nilufar Ahmedov,F,58,Qarshi,Qashqadaryo,2019-12-22,Kapitalbank Mobile,iOS,629,3648687,1,764
U008445,Robiya Yusupov,F,36,Fergana,Fergana,2019-03-23,Ipak Yo'li,Web,444,12598648,1,167
U008446,Zulfiya Ergashev,F,44,Bukhara,Bukhara,2020-09-08,Kapitalbank Mobile,Android,437,8655480,1,265
U008447,Ozoda Nazarov,F,26,Urgench,Xorazm,2019-03-17,Hamkorbank,Web,493,1311798,0,639
U008448,Barno Boymurodov,F,62,Fergana,Fergana,2019-10-19,Hamkorbank,Android,455,4348511,0,11
U008449,Ozoda Umarov,F,29,Nukus,Karakalpakstan,2020-06-09,Uzum Bank,iOS,626,1609746,1,523
U008450,Doniyor Salimov,M,48,Jizzakh,Jizzakh,2020-09-09,Ipak Yo'li,iOS,658,2930121,1,494
U008451,Nilufar Boymurodov,F,65,Nukus,Karakalpakstan,2020-05-20,Click,USSD,560,1129555,1,439
U008452,Robiya Xoliqov,F,56,Samarkand,Samarkand,2019-04-08,Uzum Bank,Android,676,1361010,1,354
U008453,Mahliyo Xasanov,F,50,Guliston,Sirdaryo,2019-11-20,Payme,iOS,383,2095702,1,578
U008454,Sarvinoz Yusupov,F,65,Andijan,Andijan,2023-05-30,Payme,iOS,559,2522662,1,745
U008455,Sardor Ergashev,M,27,Jizzakh,Jizzakh,2022-08-01,TBC Uzbekistan,Web,711,3582494,1,474
U008456,Sardor Yusupov,M,70,Fergana,Fergana,2021-03-21,Uzum Bank,Web,667,1879582,1,657
U008457,Mirzo Ahmedov,M,48,Bukhara,Bukhara,2019-02-13,Kapitalbank Mobile,Android,722,3828021,1,7
U008458,Ravshan Rahimov,M,40,Andijan,Andijan,2020-10-15,Payme,Web,479,6918659,1,118
U008459,Ibrohim Xasanov,M,31,Jizzakh,Jizzakh,2023-08-14,Kapitalbank Mobile,USSD,660,4125127,1,437
U008460,Nodir Sobirov,M,58,Guliston,Sirdaryo,2023-01-17,Hamkorbank,Android,498,3361439,1,640
U008461,Dilfuza Qodirov,F,70,Samarkand,Samarkand,2022-10-14,Payme,iOS,621,4296239,1,201
U008462,Robiya Karimov,F,55,Guliston,Sirdaryo,2020-03-29,Payme,Android,707,1479602,1,584
U008463,Ozoda Yusupov,F,19,Jizzakh,Jizzakh,2021-01-05,Click,Android,454,6196392,1,615
U008464,Bobur Boymurodov,M,43,Qarshi,Qashqadaryo,2019-02-22,Click,Android,327,1706055,1,491
U008465,Bobur Nazarov,M,57,Bukhara,Bukhara,2023-04-17,TBC Uzbekistan,Android,771,8880703,1,532
U008466,Robiya Sobirov,F,39,Qarshi,Qashqadaryo,2019-07-26,Uzum Bank,iOS,608,5557869,1,167
U008467,Asliddin Xasanov,M,59,Nukus,Karakalpakstan,2022-02-02,Ipak Yo'li,Web,537,4887594,1,474
U008468,Lola Qodirov,F,56,Samarkand,Samarkand,2020-05-29,Uzum Bank,Android,530,5016948,1,125
U008469,Feruza Qodirov,F,21,Guliston,Sirdaryo,2021-11-06,TBC Uzbekistan,Android,300,3496029,1,427
U008470,Dilfuza Boymurodov,F,48,Qarshi,Qashqadaryo,2023-02-18,Anorbank,Android,575,2183505,1,722
U008471,Asliddin Umarov,M,27,Samarkand,Samarkand,2020-07-25,Hamkorbank,iOS,486,1989128,1,205
U008472,Zulfiya Qodirov,F,44,Andijan,Andijan,2019-01-31,TBC Uzbekistan,Android,556,10010135,1,658
U008473,Barno Xoliqov,F,38,Jizzakh,Jizzakh,2022-04-25,Kapitalbank Mobile,iOS,553,3723802,1,523
U008474,Ibrohim Xoliqov,M,61,Nukus,Karakalpakstan,2021-08-29,Anorbank,Android,300,1792848,1,465
U008475,Bobur Xoliqov,M,64,Nukus,Karakalpakstan,2019-09-12,Anorbank,iOS,608,4772115,1,635
U008476,Zulfiya Salimov,F,42,Samarkand,Samarkand,2019-03-30,Hamkorbank,iOS,572,4299475,1,495
U008477,Behruz Nazarov,M,46,Samarkand,Samarkand,2021-08-15,Hamkorbank,Web,588,2872432,1,314
U008478,Robiya Ahmedov,F,51,Guliston,Sirdaryo,2022-01-24,Ipak Yo'li,iOS,527,2042039,0,126
U008479,Ravshan Ahmedov,M,53,Guliston,Sirdaryo,2019-07-31,Anorbank,Web,555,5441738,1,280
U008480,Nozima Mirzayev,F,52,Samarkand,Samarkand,2021-12-29,Uzum Bank,Android,570,6174273,1,522
U008481,Ibrohim Ergashev,M,60,Fergana,Fergana,2021-03-23,TBC Uzbekistan,iOS,582,4246949,1,750
U008482,Jasur Xoliqov,M,71,Termez,Surxondaryo,2019-09-08,Kapitalbank Mobile,Android,607,3653512,1,751
U008483,Dilshod Ahmedov,M,62,Jizzakh,Jizzakh,2022-01-29,Ipak Yo'li,USSD,583,2188746,1,641
U008484,Sardor Umarov,M,25,Fergana,Fergana,2022-03-24,Uzum Bank,iOS,771,4667702,1,596
U008485,Ravshan Davlatov,M,43,Jizzakh,Jizzakh,2019-10-11,Kapitalbank Mobile,iOS,462,2391563,1,50
U008486,Dilfuza Davlatov,F,42,Samarkand,Samarkand,2022-05-14,Hamkorbank,Web,505,1631139,1,465
U008487,Doniyor Yusupov,M,45,Tashkent,Tashkent City,2020-02-10,Uzum Bank,Android,753,6876577,1,221
U008488,Asliddin Sobirov,M,46,Nukus,Karakalpakstan,2021-12-25,Anorbank,Android,531,1886687,1,339
U008489,Sanjar Davlatov,M,56,Namangan,Namangan,2023-01-24,Ipak Yo'li,Android,661,1121426,1,681
U008490,Feruza Yusupov,F,40,Urgench,Xorazm,2023-09-07,Ipak Yo'li,Android,566,7676565,1,170
U008491,Nasiba Mirzayev,F,32,Andijan,Andijan,2020-04-11,Uzum Bank,iOS,522,1228875,1,603
U008492,Nozima Rahimov,F,42,Andijan,Andijan,2020-09-10,Uzum Bank,Android,668,2770199,1,19
U008493,Ibrohim Boymurodov,M,64,Fergana,Fergana,2019-06-24,Anorbank,Android,612,1813745,0,155
U008494,Lola Karimov,F,34,Guliston,Sirdaryo,2023-11-04,Kapitalbank Mobile,Android,365,2267057,1,363
U008495,Doniyor Ergashev,M,19,Tashkent,Tashkent City,2020-08-26,Anorbank,Android,570,13292570,0,391
U008496,Shahnoza Salimov,F,70,Fergana,Fergana,2023-01-03,Payme,Android,430,3293083,1,264
U008497,Bobur Xasanov,M,28,Andijan,Andijan,2023-09-03,Payme,iOS,702,4343610,1,149
U008498,Nilufar Salimov,F,50,Tashkent,Tashkent City,2021-05-18,Hamkorbank,Android,760,5624070,1,394
U008499,Sarvinoz Ahmedov,F,61,Urgench,Xorazm,2022-06-20,Uzum Bank,Web,774,2374219,1,472
U008500,Asliddin Boymurodov,M,32,Jizzakh,Jizzakh,2021-05-11,Click,Android,592,6671515,1,418
U008501,Kamola Rahimov,F,36,Bukhara,Bukhara,2021-11-16,Anorbank,Android,494,4385784,1,70
U008502,Jasur Toshmatov,M,33,Urgench,Xorazm,2020-03-31,Click,Android,588,5501633,1,489
U008503,Ozoda Xasanov,F,26,Termez,Surxondaryo,2023-03-14,Kapitalbank Mobile,Android,437,2265745,1,210
U008504,Robiya Ergashev,F,26,Termez,Surxondaryo,2019-08-13,Ipak Yo'li,USSD,831,4568373,1,505
U008505,Nasiba Salimov,F,28,Nukus,Karakalpakstan,2022-04-19,Anorbank,iOS,693,3481277,1,66
U008506,Gulnora Xasanov,F,42,Namangan,Namangan,2023-08-06,Anorbank,Android,586,6893747,1,52
U008507,Behruz Ahmedov,M,46,Tashkent,Tashkent City,2023-01-20,Kapitalbank Mobile,USSD,669,2530866,1,739
U008508,Ravshan Ahmedov,M,18,Tashkent,Tashkent City,2022-10-16,Uzum Bank,iOS,490,11847208,1,127
U008509,Dilnoza Yusupov,F,63,Bukhara,Bukhara,2022-04-14,Hamkorbank,iOS,417,4288756,1,143
U008510,Alisher Qodirov,M,54,Fergana,Fergana,2023-09-22,Uzum Bank,Android,300,3246677,1,218
U008511,Behruz Nazarov,M,21,Samarkand,Samarkand,2023-04-27,Click,Android,559,3026623,1,417
U008512,Sherzod Xasanov,M,63,Termez,Surxondaryo,2020-05-16,Ipak Yo'li,Android,525,3485654,1,279
U008513,Sarvinoz Nazarov,F,19,Qarshi,Qashqadaryo,2022-02-12,Hamkorbank,Android,612,2400235,1,143
U008514,Eldor Toshmatov,M,48,Andijan,Andijan,2021-02-21,TBC Uzbekistan,USSD,551,5221539,1,461
U008515,Mirzo Ahmedov,M,43,Samarkand,Samarkand,2020-04-28,Hamkorbank,Android,606,3475067,1,102
U008516,Behruz Xasanov,M,45,Fergana,Fergana,2023-02-02,TBC Uzbekistan,Android,647,11233829,1,490
U008517,Sardor Boymurodov,M,69,Urgench,Xorazm,2019-03-17,TBC Uzbekistan,iOS,374,2698698,1,3
U008518,Ozoda Boymurodov,F,68,Andijan,Andijan,2019-08-23,TBC Uzbekistan,iOS,654,3255595,1,328
U008519,Nozima Ergashev,F,33,Urgench,Xorazm,2019-07-12,Click,iOS,501,2697098,1,65
U008520,Nasiba Ahmedov,F,49,Namangan,Namangan,2020-01-04,Uzum Bank,Android,612,10742291,1,220
U008521,Ozoda Ergashev,F,69,Tashkent,Tashkent City,2021-07-24,Hamkorbank,Android,672,1470091,1,423
U008522,Doniyor Nazarov,M,57,Qarshi,Qashqadaryo,2023-09-16,Ipak Yo'li,Android,673,3702274,1,75
U008523,Shahnoza Boymurodov,F,65,Jizzakh,Jizzakh,2023-11-09,Anorbank,iOS,565,4223030,1,420
U008524,Sanjar Salimov,M,41,Jizzakh,Jizzakh,2023-07-01,Hamkorbank,Android,571,1778818,1,244
U008525,Ulugbek Nazarov,M,33,Guliston,Sirdaryo,2022-10-18,Payme,Web,657,17093104,1,203
U008526,Sanjar Toshmatov,M,45,Samarkand,Samarkand,2021-04-19,Uzum Bank,Android,369,2002554,1,268
U008527,Ibrohim Ahmedov,M,62,Tashkent,Tashkent City,2022-11-16,Click,Web,435,3571112,1,746
U008528,Barno Salimov,F,68,Fergana,Fergana,2020-05-04,Hamkorbank,Web,516,9613610,1,540
U008529,Jasur Davlatov,M,55,Guliston,Sirdaryo,2022-04-26,Anorbank,iOS,390,2794696,0,352
U008530,Lola Xasanov,F,56,Guliston,Sirdaryo,2019-01-16,Kapitalbank Mobile,iOS,517,3814996,1,163
U008531,Doniyor Boymurodov,M,45,Namangan,Namangan,2023-07-07,Payme,Android,510,2845954,1,645
U008532,Jasur Boymurodov,M,35,Andijan,Andijan,2023-11-09,Kapitalbank Mobile,Android,560,3389879,1,438
U008533,Timur Qodirov,M,40,Qarshi,Qashqadaryo,2022-09-04,TBC Uzbekistan,iOS,543,6696851,1,407
U008534,Dilshod Nazarov,M,44,Jizzakh,Jizzakh,2019-11-15,Anorbank,Android,678,2717790,1,695
U008535,Jasur Mirzayev,M,62,Bukhara,Bukhara,2020-04-16,Kapitalbank Mobile,iOS,618,800000,0,194
U008536,Maftuna Toshmatov,F,47,Guliston,Sirdaryo,2022-09-12,Payme,Android,541,3431477,0,758
U008537,Lola Umarov,F,60,Urgench,Xorazm,2021-06-30,Anorbank,Android,510,3634652,1,127
U008538,Mahliyo Davlatov,F,19,Tashkent,Tashkent City,2021-09-26,Uzum Bank,Android,544,3935451,1,556
U008539,Asliddin Davlatov,M,58,Jizzakh,Jizzakh,2021-01-07,TBC Uzbekistan,Web,546,3135473,1,140
U008540,Ozoda Rahimov,F,45,Qarshi,Qashqadaryo,2023-03-06,Uzum Bank,iOS,850,2085983,1,50
U008541,Dilnoza Boymurodov,F,71,Guliston,Sirdaryo,2019-10-29,Payme,iOS,375,3021267,1,539
U008542,Kamol Nazarov,M,43,Bukhara,Bukhara,2021-03-17,Click,iOS,438,10093363,1,523
U008543,Gulnora Rahimov,F,43,Guliston,Sirdaryo,2020-02-10,Hamkorbank,Web,421,3412811,1,599
U008544,Zulfiya Salimov,F,24,Tashkent,Tashkent City,2022-06-16,Ipak Yo'li,Android,582,5178461,1,8
U008545,Dilnoza Ahmedov,F,61,Tashkent,Tashkent City,2020-06-04,Payme,USSD,577,1882357,1,133
U008546,Firdavs Umarov,M,55,Nukus,Karakalpakstan,2020-06-30,Ipak Yo'li,Android,481,2938532,1,307
U008547,Mirzo Qodirov,M,64,Qarshi,Qashqadaryo,2019-11-13,Ipak Yo'li,iOS,657,1920134,1,790
U008548,Ravshan Toshmatov,M,23,Bukhara,Bukhara,2023-04-26,Kapitalbank Mobile,Web,594,7606222,1,748
U008549,Mirzo Boymurodov,M,29,Namangan,Namangan,2020-02-01,Click,Web,662,1376157,1,731
U008550,Eldor Toshmatov,M,65,Andijan,Andijan,2023-05-05,Payme,Android,694,4376301,1,573
U008551,Eldor Ergashev,M,20,Samarkand,Samarkand,2023-07-31,Click,iOS,300,4293964,1,194
U008552,Alisher Mirzayev,M,45,Bukhara,Bukhara,2023-10-26,TBC Uzbekistan,Android,632,4130200,1,611
U008553,Mohira Davlatov,F,39,Samarkand,Samarkand,2020-09-18,Payme,Android,395,857129,1,251
U008554,Sanjar Toshmatov,M,68,Guliston,Sirdaryo,2022-04-10,Ipak Yo'li,iOS,579,1039770,1,292
U008555,Nodir Sobirov,M,64,Guliston,Sirdaryo,2023-02-19,Ipak Yo'li,iOS,541,3754655,1,777
U008556,Ravshan Boymurodov,M,66,Qarshi,Qashqadaryo,2019-05-23,Anorbank,Android,546,2011522,1,219
U008557,Bobur Karimov,M,33,Termez,Surxondaryo,2019-04-28,Uzum Bank,Android,405,2379878,1,798
U008558,Dilfuza Xasanov,F,49,Samarkand,Samarkand,2020-01-13,TBC Uzbekistan,iOS,673,2712956,1,653
U008559,Feruza Toshmatov,F,55,Tashkent,Tashkent City,2023-11-27,Ipak Yo'li,Android,395,1860754,1,328
U008560,Maftuna Umarov,F,70,Andijan,Andijan,2019-06-14,Anorbank,Android,640,1677957,1,232
U008561,Nodira Salimov,F,18,Guliston,Sirdaryo,2022-10-27,Hamkorbank,iOS,378,3499883,1,670
U008562,Behruz Xoliqov,M,70,Nukus,Karakalpakstan,2023-03-11,Ipak Yo'li,Android,547,1115288,1,734
U008563,Sarvinoz Toshmatov,F,37,Urgench,Xorazm,2023-07-13,Ipak Yo'li,Web,766,2583853,0,736
U008564,Sitora Davlatov,F,24,Andijan,Andijan,2021-08-22,Kapitalbank Mobile,iOS,833,2345067,0,238
U008565,Ibrohim Rahimov,M,51,Namangan,Namangan,2021-08-17,Kapitalbank Mobile,Android,355,3450610,1,704
U008566,Dilfuza Yusupov,F,60,Urgench,Xorazm,2022-09-16,Payme,Android,465,14659234,1,297
U008567,Nozima Karimov,F,25,Nukus,Karakalpakstan,2022-03-04,Hamkorbank,Android,487,1941758,1,535
U008568,Gulnora Salimov,F,20,Termez,Surxondaryo,2022-12-06,Payme,Web,820,4466408,1,482
U008569,Sherzod Nazarov,M,66,Termez,Surxondaryo,2020-10-20,Payme,Android,541,3995781,1,334
U008570,Sanjar Salimov,M,68,Termez,Surxondaryo,2023-08-31,Anorbank,iOS,678,4897381,1,278
U008571,Doniyor Ergashev,M,26,Termez,Surxondaryo,2021-02-27,Kapitalbank Mobile,iOS,585,3079563,1,403
U008572,Sherzod Boymurodov,M,66,Urgench,Xorazm,2020-03-28,Kapitalbank Mobile,Android,406,8311469,1,52
U008573,Robiya Sobirov,F,67,Nukus,Karakalpakstan,2022-10-02,Kapitalbank Mobile,Android,326,5280081,1,570
U008574,Zafar Rahimov,M,71,Namangan,Namangan,2022-02-07,Ipak Yo'li,Android,476,5330720,1,35
U008575,Nasiba Sobirov,F,29,Fergana,Fergana,2019-04-02,Hamkorbank,Web,828,1498123,1,207
U008576,Ravshan Xoliqov,M,49,Namangan,Namangan,2019-10-31,Uzum Bank,USSD,580,3708275,1,492
U008577,Dilshod Qodirov,M,71,Tashkent,Tashkent City,2019-03-08,TBC Uzbekistan,USSD,676,2577576,1,567
U008578,Ozoda Yusupov,F,66,Andijan,Andijan,2021-11-17,Hamkorbank,Android,379,2087112,0,618
U008579,Timur Boymurodov,M,50,Fergana,Fergana,2023-05-16,Click,iOS,510,2403399,0,420
U008580,Sanjar Boymurodov,M,28,Fergana,Fergana,2020-08-11,Payme,iOS,643,3384518,1,448
U008581,Dilshod Boymurodov,M,22,Andijan,Andijan,2019-07-20,Click,Web,419,4603521,1,465
U008582,Kamol Sobirov,M,31,Termez,Surxondaryo,2023-04-03,Click,iOS,542,6307409,1,700
U008583,Barno Boymurodov,F,21,Namangan,Namangan,2022-08-08,Kapitalbank Mobile,Android,444,6132361,0,668
U008584,Dilfuza Qodirov,F,28,Qarshi,Qashqadaryo,2021-09-21,Ipak Yo'li,Android,649,4171934,1,357
U008585,Ozoda Yusupov,F,22,Namangan,Namangan,2019-12-31,Kapitalbank Mobile,Web,597,3618780,1,754
U008586,Maftuna Toshmatov,F,59,Guliston,Sirdaryo,2022-05-11,Ipak Yo'li,iOS,632,2880807,1,211
U008587,Sardor Sobirov,M,49,Qarshi,Qashqadaryo,2020-10-30,Ipak Yo'li,Android,654,3016829,1,244
U008588,Nasiba Karimov,F,45,Fergana,Fergana,2020-03-23,Hamkorbank,Web,522,2191501,1,90
U008589,Sherzod Karimov,M,61,Nukus,Karakalpakstan,2020-06-19,Anorbank,iOS,670,2706584,1,610
U008590,Bobur Rahimov,M,40,Urgench,Xorazm,2019-04-23,Anorbank,Android,479,4327798,1,463
U008591,Feruza Qodirov,F,39,Nukus,Karakalpakstan,2021-06-13,TBC Uzbekistan,Android,625,8819585,1,479
U008592,Alisher Nazarov,M,29,Urgench,Xorazm,2022-10-06,Payme,Android,313,3199283,0,630
U008593,Sitora Nazarov,F,42,Samarkand,Samarkand,2023-02-17,Payme,iOS,460,2155782,1,232
U008594,Zulfiya Nazarov,F,27,Urgench,Xorazm,2022-08-14,Hamkorbank,iOS,827,6260846,1,193
U008595,Sherzod Toshmatov,M,49,Guliston,Sirdaryo,2023-05-17,TBC Uzbekistan,USSD,623,1052653,1,517
U008596,Mirzo Boymurodov,M,71,Bukhara,Bukhara,2023-10-25,Click,Android,623,6544680,1,3
U008597,Zulfiya Mirzayev,F,46,Bukhara,Bukhara,2020-02-10,Uzum Bank,Android,451,1481507,1,523
U008598,Nilufar Boymurodov,F,34,Guliston,Sirdaryo,2021-03-02,Payme,Android,418,5191687,1,171
U008599,Nasiba Davlatov,F,55,Andijan,Andijan,2020-09-08,Anorbank,Android,518,2630330,1,656
U008600,Nodira Mirzayev,F,62,Termez,Surxondaryo,2022-06-03,Uzum Bank,iOS,541,4243161,1,189
U008601,Zafar Ergashev,M,43,Bukhara,Bukhara,2023-03-08,Hamkorbank,iOS,779,12214853,1,324
U008602,Ulugbek Qodirov,M,31,Nukus,Karakalpakstan,2023-06-13,Ipak Yo'li,Web,672,2117205,1,540
U008603,Maftuna Qodirov,F,56,Termez,Surxondaryo,2019-06-13,Kapitalbank Mobile,iOS,563,1920205,1,649
U008604,Sanjar Ahmedov,M,28,Jizzakh,Jizzakh,2021-07-28,Hamkorbank,Android,557,3668159,1,682
U008605,Sarvinoz Davlatov,F,71,Nukus,Karakalpakstan,2019-08-02,TBC Uzbekistan,Android,640,8740433,1,195
U008606,Feruza Davlatov,F,35,Tashkent,Tashkent City,2020-08-25,Kapitalbank Mobile,iOS,391,3897214,1,687
U008607,Shahnoza Sobirov,F,36,Andijan,Andijan,2021-05-25,Uzum Bank,iOS,319,3594958,1,368
U008608,Ravshan Xoliqov,M,57,Qarshi,Qashqadaryo,2022-02-05,Hamkorbank,Android,639,3873703,1,354
U008609,Maftuna Sobirov,F,18,Jizzakh,Jizzakh,2022-12-13,Ipak Yo'li,Web,558,1915463,1,495
U008610,Sherzod Karimov,M,28,Jizzakh,Jizzakh,2023-12-21,Click,Web,392,3897360,1,786
U008611,Feruza Salimov,F,24,Urgench,Xorazm,2020-09-05,Kapitalbank Mobile,iOS,300,2765066,1,478
U008612,Sanjar Ergashev,M,39,Samarkand,Samarkand,2021-10-18,Kapitalbank Mobile,Android,657,7738748,1,268
U008613,Barno Qodirov,F,47,Fergana,Fergana,2019-05-07,Payme,Android,487,5649435,1,39
U008614,Eldor Umarov,M,27,Fergana,Fergana,2019-07-23,Uzum Bank,iOS,598,1581734,1,697
U008615,Sanjar Mirzayev,M,36,Nukus,Karakalpakstan,2023-11-02,Uzum Bank,Android,518,2953181,1,282
U008616,Behruz Toshmatov,M,59,Guliston,Sirdaryo,2023-09-09,Uzum Bank,Android,545,4804507,1,651
U008617,Feruza Mirzayev,F,68,Guliston,Sirdaryo,2023-09-10,Kapitalbank Mobile,iOS,478,1942248,1,254
U008618,Sardor Yusupov,M,18,Bukhara,Bukhara,2020-04-22,Anorbank,Android,540,1831617,1,81
U008619,Eldor Yusupov,M,51,Guliston,Sirdaryo,2022-04-04,Ipak Yo'li,Android,619,2652691,1,774
U008620,Jasur Qodirov,M,19,Jizzakh,Jizzakh,2020-02-22,Click,Android,516,4303495,0,67
U008621,Asliddin Umarov,M,46,Termez,Surxondaryo,2022-05-29,Hamkorbank,Android,510,6521173,1,774
U008622,Bobur Ahmedov,M,65,Andijan,Andijan,2021-06-03,Click,Android,622,4022918,1,160
U008623,Jasur Umarov,M,61,Urgench,Xorazm,2023-08-31,Ipak Yo'li,Web,630,15335413,0,290
U008624,Lola Nazarov,F,30,Qarshi,Qashqadaryo,2020-11-12,Hamkorbank,Android,413,2331954,1,125
U008625,Mohira Xasanov,F,31,Jizzakh,Jizzakh,2022-03-21,Kapitalbank Mobile,Android,546,5457407,1,628
U008626,Nozima Ergashev,F,60,Termez,Surxondaryo,2022-04-18,Payme,Android,487,1799132,1,46
U008627,Dilnoza Xoliqov,F,62,Guliston,Sirdaryo,2022-12-09,Ipak Yo'li,Android,551,9201339,1,441
U008628,Alisher Karimov,M,33,Nukus,Karakalpakstan,2019-04-05,Kapitalbank Mobile,Android,722,7912230,1,780
U008629,Robiya Ergashev,F,18,Tashkent,Tashkent City,2021-04-25,TBC Uzbekistan,Android,593,5363772,1,316
U008630,Timur Ahmedov,M,42,Nukus,Karakalpakstan,2021-04-05,Hamkorbank,Web,809,1234866,1,154
U008631,Lola Umarov,F,51,Guliston,Sirdaryo,2020-02-21,Ipak Yo'li,Web,576,5334033,1,625
U008632,Ravshan Ergashev,M,41,Qarshi,Qashqadaryo,2023-01-08,Hamkorbank,Android,530,2141022,1,492
U008633,Behruz Salimov,M,68,Termez,Surxondaryo,2023-02-28,Hamkorbank,Android,547,4594850,1,761
U008634,Timur Xoliqov,M,61,Qarshi,Qashqadaryo,2019-05-29,Hamkorbank,iOS,567,1462247,0,346
U008635,Nasiba Xasanov,F,60,Qarshi,Qashqadaryo,2022-06-02,Ipak Yo'li,iOS,588,4115467,0,287
U008636,Alisher Xasanov,M,19,Tashkent,Tashkent City,2023-04-22,Click,Android,430,2831001,1,259
U008637,Nozima Yusupov,F,64,Andijan,Andijan,2020-06-12,Hamkorbank,Web,522,2194210,1,134
